FPR,TPR,Model,Phase,AUC
0.0774693350548741,0.21912350597609562,BayesianRidge,Phase 2,0.7031023742345016
0.08392511297611362,0.21912350597609562,BayesianRidge,Phase 2,0.7031023742345016
0.08392511297611362,0.22310756972111553,BayesianRidge,Phase 2,0.7031023742345016
0.08715300193673338,0.22310756972111553,BayesianRidge,Phase 2,0.7031023742345016
0.08715300193673338,0.22709163346613545,BayesianRidge,Phase 2,0.7031023742345016
0.08908973531310523,0.22709163346613545,BayesianRidge,Phase 2,0.7031023742345016
0.08908973531310523,0.23107569721115537,BayesianRidge,Phase 2,0.7031023742345016
0.09167204648160103,0.23107569721115537,BayesianRidge,Phase 2,0.7031023742345016
0.09167204648160103,0.2350597609561753,BayesianRidge,Phase 2,0.7031023742345016
0.09425435765009683,0.2350597609561753,BayesianRidge,Phase 2,0.7031023742345016
0.09425435765009683,0.24302788844621515,BayesianRidge,Phase 2,0.7031023742345016
0.09489993544222079,0.24302788844621515,BayesianRidge,Phase 2,0.7031023742345016
0.09489993544222079,0.24701195219123506,BayesianRidge,Phase 2,0.7031023742345016
0.09554551323434474,0.24701195219123506,BayesianRidge,Phase 2,0.7031023742345016
0.09554551323434474,0.250996015936255,BayesianRidge,Phase 2,0.7031023742345016
0.09941897998708844,0.250996015936255,BayesianRidge,Phase 2,0.7031023742345016
0.09941897998708844,0.2589641434262948,BayesianRidge,Phase 2,0.7031023742345016
0.1039380245319561,0.2589641434262948,BayesianRidge,Phase 2,0.7031023742345016
0.1039380245319561,0.26294820717131473,BayesianRidge,Phase 2,0.7031023742345016
0.10458360232408005,0.26294820717131473,BayesianRidge,Phase 2,0.7031023742345016
0.10458360232408005,0.26693227091633465,BayesianRidge,Phase 2,0.7031023742345016
0.1065203357004519,0.26693227091633465,BayesianRidge,Phase 2,0.7031023742345016
0.1065203357004519,0.27091633466135456,BayesianRidge,Phase 2,0.7031023742345016
0.10845706907682376,0.27091633466135456,BayesianRidge,Phase 2,0.7031023742345016
0.10845706907682376,0.2788844621513944,BayesianRidge,Phase 2,0.7031023742345016
0.10974822466107166,0.2788844621513944,BayesianRidge,Phase 2,0.7031023742345016
0.10974822466107166,0.28286852589641437,BayesianRidge,Phase 2,0.7031023742345016
0.11297611362169141,0.28286852589641437,BayesianRidge,Phase 2,0.7031023742345016
0.11297611362169141,0.2868525896414343,BayesianRidge,Phase 2,0.7031023742345016
0.11362169141381537,0.2868525896414343,BayesianRidge,Phase 2,0.7031023742345016
0.11362169141381537,0.2908366533864542,BayesianRidge,Phase 2,0.7031023742345016
0.11555842479018721,0.2908366533864542,BayesianRidge,Phase 2,0.7031023742345016
0.11555842479018721,0.2948207171314741,BayesianRidge,Phase 2,0.7031023742345016
0.12330535829567463,0.2948207171314741,BayesianRidge,Phase 2,0.7031023742345016
0.12330535829567463,0.30278884462151395,BayesianRidge,Phase 2,0.7031023742345016
0.12524209167204647,0.30278884462151395,BayesianRidge,Phase 2,0.7031023742345016
0.12524209167204647,0.3107569721115538,BayesianRidge,Phase 2,0.7031023742345016
0.12717882504841835,0.3107569721115538,BayesianRidge,Phase 2,0.7031023742345016
0.12717882504841835,0.3147410358565737,BayesianRidge,Phase 2,0.7031023742345016
0.13040671400903808,0.3147410358565737,BayesianRidge,Phase 2,0.7031023742345016
0.13040671400903808,0.3187250996015936,BayesianRidge,Phase 2,0.7031023742345016
0.1342801807617818,0.3187250996015936,BayesianRidge,Phase 2,0.7031023742345016
0.1342801807617818,0.33067729083665337,BayesianRidge,Phase 2,0.7031023742345016
0.13492575855390573,0.33067729083665337,BayesianRidge,Phase 2,0.7031023742345016
0.13492575855390573,0.3346613545816733,BayesianRidge,Phase 2,0.7031023742345016
0.14138153647514526,0.3346613545816733,BayesianRidge,Phase 2,0.7031023742345016
0.14138153647514526,0.3386454183266932,BayesianRidge,Phase 2,0.7031023742345016
0.14460942543576502,0.3386454183266932,BayesianRidge,Phase 2,0.7031023742345016
0.14460942543576502,0.3426294820717131,BayesianRidge,Phase 2,0.7031023742345016
0.1459005810200129,0.3426294820717131,BayesianRidge,Phase 2,0.7031023742345016
0.1459005810200129,0.3466135458167331,BayesianRidge,Phase 2,0.7031023742345016
0.14654615881213687,0.3466135458167331,BayesianRidge,Phase 2,0.7031023742345016
0.14654615881213687,0.350597609561753,BayesianRidge,Phase 2,0.7031023742345016
0.15235635894125243,0.350597609561753,BayesianRidge,Phase 2,0.7031023742345016
0.15235635894125243,0.3545816733067729,BayesianRidge,Phase 2,0.7031023742345016
0.15300193673337636,0.3545816733067729,BayesianRidge,Phase 2,0.7031023742345016
0.15300193673337636,0.35856573705179284,BayesianRidge,Phase 2,0.7031023742345016
0.16914138153647515,0.35856573705179284,BayesianRidge,Phase 2,0.7031023742345016
0.16914138153647515,0.3705179282868526,BayesianRidge,Phase 2,0.7031023742345016
0.17043253712072304,0.3705179282868526,BayesianRidge,Phase 2,0.7031023742345016
0.17043253712072304,0.3745019920318725,BayesianRidge,Phase 2,0.7031023742345016
0.1762427372498386,0.3745019920318725,BayesianRidge,Phase 2,0.7031023742345016
0.1762427372498386,0.3784860557768924,BayesianRidge,Phase 2,0.7031023742345016
0.17753389283408652,0.3784860557768924,BayesianRidge,Phase 2,0.7031023742345016
0.17753389283408652,0.38247011952191234,BayesianRidge,Phase 2,0.7031023742345016
0.18076178179470626,0.38247011952191234,BayesianRidge,Phase 2,0.7031023742345016
0.18076178179470626,0.38645418326693226,BayesianRidge,Phase 2,0.7031023742345016
0.18205293737895417,0.38645418326693226,BayesianRidge,Phase 2,0.7031023742345016
0.18205293737895417,0.3944223107569721,BayesianRidge,Phase 2,0.7031023742345016
0.18463524854744998,0.3944223107569721,BayesianRidge,Phase 2,0.7031023742345016
0.18463524854744998,0.398406374501992,BayesianRidge,Phase 2,0.7031023742345016
0.18979987088444158,0.398406374501992,BayesianRidge,Phase 2,0.7031023742345016
0.18979987088444158,0.40239043824701193,BayesianRidge,Phase 2,0.7031023742345016
0.19044544867656552,0.40239043824701193,BayesianRidge,Phase 2,0.7031023742345016
0.19044544867656552,0.4063745019920319,BayesianRidge,Phase 2,0.7031023742345016
0.19109102646868947,0.4063745019920319,BayesianRidge,Phase 2,0.7031023742345016
0.19109102646868947,0.41434262948207173,BayesianRidge,Phase 2,0.7031023742345016
0.19173660426081343,0.41434262948207173,BayesianRidge,Phase 2,0.7031023742345016
0.19173660426081343,0.41832669322709165,BayesianRidge,Phase 2,0.7031023742345016
0.19367333763718528,0.41832669322709165,BayesianRidge,Phase 2,0.7031023742345016
0.19367333763718528,0.42231075697211157,BayesianRidge,Phase 2,0.7031023742345016
0.1988379599741769,0.42231075697211157,BayesianRidge,Phase 2,0.7031023742345016
0.1988379599741769,0.4262948207171315,BayesianRidge,Phase 2,0.7031023742345016
0.20335700451904454,0.4262948207171315,BayesianRidge,Phase 2,0.7031023742345016
0.20335700451904454,0.4302788844621514,BayesianRidge,Phase 2,0.7031023742345016
0.2040025823111685,0.4302788844621514,BayesianRidge,Phase 2,0.7031023742345016
0.2040025823111685,0.4342629482071713,BayesianRidge,Phase 2,0.7031023742345016
0.20593931568754034,0.4342629482071713,BayesianRidge,Phase 2,0.7031023742345016
0.20593931568754034,0.43824701195219123,BayesianRidge,Phase 2,0.7031023742345016
0.2078760490639122,0.43824701195219123,BayesianRidge,Phase 2,0.7031023742345016
0.2078760490639122,0.44223107569721115,BayesianRidge,Phase 2,0.7031023742345016
0.20852162685603615,0.44223107569721115,BayesianRidge,Phase 2,0.7031023742345016
0.20852162685603615,0.44621513944223107,BayesianRidge,Phase 2,0.7031023742345016
0.2091672046481601,0.44621513944223107,BayesianRidge,Phase 2,0.7031023742345016
0.2091672046481601,0.450199203187251,BayesianRidge,Phase 2,0.7031023742345016
0.210458360232408,0.450199203187251,BayesianRidge,Phase 2,0.7031023742345016
0.210458360232408,0.4581673306772908,BayesianRidge,Phase 2,0.7031023742345016
0.2130406714009038,0.4581673306772908,BayesianRidge,Phase 2,0.7031023742345016
0.2130406714009038,0.46215139442231074,BayesianRidge,Phase 2,0.7031023742345016
0.21497740477727567,0.46215139442231074,BayesianRidge,Phase 2,0.7031023742345016
0.21497740477727567,0.46613545816733065,BayesianRidge,Phase 2,0.7031023742345016
0.21691413815364752,0.46613545816733065,BayesianRidge,Phase 2,0.7031023742345016
0.21691413815364752,0.4701195219123506,BayesianRidge,Phase 2,0.7031023742345016
0.22143318269851517,0.4701195219123506,BayesianRidge,Phase 2,0.7031023742345016
0.22143318269851517,0.47410358565737054,BayesianRidge,Phase 2,0.7031023742345016
0.22853453841187862,0.47410358565737054,BayesianRidge,Phase 2,0.7031023742345016
0.22853453841187862,0.47808764940239046,BayesianRidge,Phase 2,0.7031023742345016
0.22982569399612654,0.47808764940239046,BayesianRidge,Phase 2,0.7031023742345016
0.22982569399612654,0.4820717131474104,BayesianRidge,Phase 2,0.7031023742345016
0.2317624273724984,0.4820717131474104,BayesianRidge,Phase 2,0.7031023742345016
0.2317624273724984,0.4860557768924303,BayesianRidge,Phase 2,0.7031023742345016
0.23499031633311815,0.4860557768924303,BayesianRidge,Phase 2,0.7031023742345016
0.23499031633311815,0.4900398406374502,BayesianRidge,Phase 2,0.7031023742345016
0.23628147191736604,0.4900398406374502,BayesianRidge,Phase 2,0.7031023742345016
0.23628147191736604,0.4940239043824701,BayesianRidge,Phase 2,0.7031023742345016
0.23757262750161395,0.4940239043824701,BayesianRidge,Phase 2,0.7031023742345016
0.23757262750161395,0.49800796812749004,BayesianRidge,Phase 2,0.7031023742345016
0.24144609425435765,0.49800796812749004,BayesianRidge,Phase 2,0.7031023742345016
0.24144609425435765,0.50199203187251,BayesianRidge,Phase 2,0.7031023742345016
0.2459651387992253,0.50199203187251,BayesianRidge,Phase 2,0.7031023742345016
0.2459651387992253,0.5139442231075697,BayesianRidge,Phase 2,0.7031023742345016
0.2472562943834732,0.5139442231075697,BayesianRidge,Phase 2,0.7031023742345016
0.2472562943834732,0.5219123505976095,BayesianRidge,Phase 2,0.7031023742345016
0.25048418334409295,0.5219123505976095,BayesianRidge,Phase 2,0.7031023742345016
0.25048418334409295,0.5258964143426295,BayesianRidge,Phase 2,0.7031023742345016
0.25629438347320854,0.5258964143426295,BayesianRidge,Phase 2,0.7031023742345016
0.25629438347320854,0.5338645418326693,BayesianRidge,Phase 2,0.7031023742345016
0.2588766946417043,0.5338645418326693,BayesianRidge,Phase 2,0.7031023742345016
0.2588766946417043,0.5378486055776892,BayesianRidge,Phase 2,0.7031023742345016
0.25952227243382825,0.5378486055776892,BayesianRidge,Phase 2,0.7031023742345016
0.25952227243382825,0.5418326693227091,BayesianRidge,Phase 2,0.7031023742345016
0.26533247256294384,0.5418326693227091,BayesianRidge,Phase 2,0.7031023742345016
0.26533247256294384,0.545816733067729,BayesianRidge,Phase 2,0.7031023742345016
0.26920593931568754,0.545816733067729,BayesianRidge,Phase 2,0.7031023742345016
0.26920593931568754,0.549800796812749,BayesianRidge,Phase 2,0.7031023742345016
0.2724338282763073,0.549800796812749,BayesianRidge,Phase 2,0.7031023742345016
0.2724338282763073,0.5577689243027888,BayesianRidge,Phase 2,0.7031023742345016
0.27307940606843123,0.5577689243027888,BayesianRidge,Phase 2,0.7031023742345016
0.27307940606843123,0.5617529880478087,BayesianRidge,Phase 2,0.7031023742345016
0.28082633957391867,0.5617529880478087,BayesianRidge,Phase 2,0.7031023742345016
0.28082633957391867,0.5657370517928287,BayesianRidge,Phase 2,0.7031023742345016
0.2859909619109103,0.5657370517928287,BayesianRidge,Phase 2,0.7031023742345016
0.2859909619109103,0.5697211155378487,BayesianRidge,Phase 2,0.7031023742345016
0.29309231762427373,0.5697211155378487,BayesianRidge,Phase 2,0.7031023742345016
0.29309231762427373,0.5737051792828686,BayesianRidge,Phase 2,0.7031023742345016
0.29954809554551326,0.5737051792828686,BayesianRidge,Phase 2,0.7031023742345016
0.29954809554551326,0.5776892430278885,BayesianRidge,Phase 2,0.7031023742345016
0.3040671400903809,0.5776892430278885,BayesianRidge,Phase 2,0.7031023742345016
0.3040671400903809,0.5816733067729084,BayesianRidge,Phase 2,0.7031023742345016
0.30600387346675273,0.5816733067729084,BayesianRidge,Phase 2,0.7031023742345016
0.30600387346675273,0.5856573705179283,BayesianRidge,Phase 2,0.7031023742345016
0.3118140735958683,0.5856573705179283,BayesianRidge,Phase 2,0.7031023742345016
0.3118140735958683,0.5896414342629482,BayesianRidge,Phase 2,0.7031023742345016
0.31504196255648803,0.5896414342629482,BayesianRidge,Phase 2,0.7031023742345016
0.31504196255648803,0.5976095617529881,BayesianRidge,Phase 2,0.7031023742345016
0.31633311814073595,0.5976095617529881,BayesianRidge,Phase 2,0.7031023742345016
0.31633311814073595,0.601593625498008,BayesianRidge,Phase 2,0.7031023742345016
0.3195610071013557,0.601593625498008,BayesianRidge,Phase 2,0.7031023742345016
0.3195610071013557,0.6095617529880478,BayesianRidge,Phase 2,0.7031023742345016
0.3234344738540994,0.6095617529880478,BayesianRidge,Phase 2,0.7031023742345016
0.3234344738540994,0.6135458167330677,BayesianRidge,Phase 2,0.7031023742345016
0.3240800516462234,0.6135458167330677,BayesianRidge,Phase 2,0.7031023742345016
0.3240800516462234,0.6175298804780877,BayesianRidge,Phase 2,0.7031023742345016
0.3247256294383473,0.6175298804780877,BayesianRidge,Phase 2,0.7031023742345016
0.3247256294383473,0.6215139442231076,BayesianRidge,Phase 2,0.7031023742345016
0.32537120723047125,0.6215139442231076,BayesianRidge,Phase 2,0.7031023742345016
0.32537120723047125,0.6254980079681275,BayesianRidge,Phase 2,0.7031023742345016
0.32601678502259523,0.6254980079681275,BayesianRidge,Phase 2,0.7031023742345016
0.32601678502259523,0.6294820717131474,BayesianRidge,Phase 2,0.7031023742345016
0.32730794060684315,0.6294820717131474,BayesianRidge,Phase 2,0.7031023742345016
0.32730794060684315,0.6334661354581673,BayesianRidge,Phase 2,0.7031023742345016
0.33505487411233054,0.6334661354581673,BayesianRidge,Phase 2,0.7031023742345016
0.33505487411233054,0.6374501992031872,BayesianRidge,Phase 2,0.7031023742345016
0.33892834086507423,0.6374501992031872,BayesianRidge,Phase 2,0.7031023742345016
0.33892834086507423,0.6454183266932271,BayesianRidge,Phase 2,0.7031023742345016
0.34538411878631375,0.6454183266932271,BayesianRidge,Phase 2,0.7031023742345016
0.34538411878631375,0.649402390438247,BayesianRidge,Phase 2,0.7031023742345016
0.35313105229180114,0.649402390438247,BayesianRidge,Phase 2,0.7031023742345016
0.35313105229180114,0.6533864541832669,BayesianRidge,Phase 2,0.7031023742345016
0.35442220787604906,0.6533864541832669,BayesianRidge,Phase 2,0.7031023742345016
0.35442220787604906,0.6573705179282868,BayesianRidge,Phase 2,0.7031023742345016
0.35571336346029697,0.6573705179282868,BayesianRidge,Phase 2,0.7031023742345016
0.35571336346029697,0.6613545816733067,BayesianRidge,Phase 2,0.7031023742345016
0.35894125242091673,0.6613545816733067,BayesianRidge,Phase 2,0.7031023742345016
0.35894125242091673,0.6653386454183267,BayesianRidge,Phase 2,0.7031023742345016
0.3673337637185281,0.6653386454183267,BayesianRidge,Phase 2,0.7031023742345016
0.3673337637185281,0.6693227091633466,BayesianRidge,Phase 2,0.7031023742345016
0.3699160748870239,0.6693227091633466,BayesianRidge,Phase 2,0.7031023742345016
0.3699160748870239,0.6733067729083665,BayesianRidge,Phase 2,0.7031023742345016
0.3724983860555197,0.6733067729083665,BayesianRidge,Phase 2,0.7031023742345016
0.3724983860555197,0.6772908366533864,BayesianRidge,Phase 2,0.7031023742345016
0.3763718528082634,0.6772908366533864,BayesianRidge,Phase 2,0.7031023742345016
0.3763718528082634,0.6812749003984063,BayesianRidge,Phase 2,0.7031023742345016
0.38089089735313103,0.6812749003984063,BayesianRidge,Phase 2,0.7031023742345016
0.38089089735313103,0.6932270916334662,BayesianRidge,Phase 2,0.7031023742345016
0.3847643641058748,0.6932270916334662,BayesianRidge,Phase 2,0.7031023742345016
0.3847643641058748,0.6972111553784861,BayesianRidge,Phase 2,0.7031023742345016
0.38734667527437056,0.6972111553784861,BayesianRidge,Phase 2,0.7031023742345016
0.38734667527437056,0.701195219123506,BayesianRidge,Phase 2,0.7031023742345016
0.3905745642349903,0.701195219123506,BayesianRidge,Phase 2,0.7031023742345016
0.3905745642349903,0.7051792828685259,BayesianRidge,Phase 2,0.7031023742345016
0.39122014202711425,0.7051792828685259,BayesianRidge,Phase 2,0.7031023742345016
0.39122014202711425,0.7131474103585658,BayesianRidge,Phase 2,0.7031023742345016
0.3976759199483538,0.7131474103585658,BayesianRidge,Phase 2,0.7031023742345016
0.3976759199483538,0.7171314741035857,BayesianRidge,Phase 2,0.7031023742345016
0.4028405422853454,0.7171314741035857,BayesianRidge,Phase 2,0.7031023742345016
0.4028405422853454,0.7211155378486056,BayesianRidge,Phase 2,0.7031023742345016
0.40477727566171723,0.7211155378486056,BayesianRidge,Phase 2,0.7031023742345016
0.40477727566171723,0.7250996015936255,BayesianRidge,Phase 2,0.7031023742345016
0.4118786313750807,0.7250996015936255,BayesianRidge,Phase 2,0.7031023742345016
